Legal_Entity,Legal_Entity_Name,Function,CostCenter,CostCenter_Name,Account,Account_Name,Amount
CHN,China,R&D,R&D-02,R&D-Applications Development,100001,Benefits,21846.76
CHN,China,R&D,R&D-02,R&D-Applications Development,200000,Contractors,49284.59
CHN,China,R&D,R&D-02,R&D-Applications Development,400000,Travel-Trips,508.38
CHN,China,R&D,R&D-02,R&D-Applications Development,400001,Travel-Hotels,35.49
CHN,China,R&D,R&D-02,R&D-Applications Development,500000,Professional-Services-Consultants,29870.94
CHN,China,R&D,R&D-02,R&D-Applications Development,600000,Legal-Consultants,27322.6
CHN,China,R&D,R&D-02,R&D-Applications Development,600001,Legal-Corporate Fees,2888.53
CHN,China,R&D,R&D-02,R&D-Applications Development,600002,Legal-Employment Fees,4477.21
CHN,China,R&D,R&D-02,R&D-Applications Development,700000,IT-Application-On-Premise,4838.01
CHN,China,R&D,R&D-02,R&D-Applications Development,700001,IT-Application-Subscription,7724.4
CHN,China,R&D,R&D-02,R&D-Applications Development,700002,IT-Infrastructure,6204.1
CHN,China,R&D,R&D-02,R&D-Applications Development,700003,IT-Consultant-System Implementation,6302.84
CHN,China,R&D,R&D-02,R&D-Applications Development,800000,Facilities-Offices,7057.77
CHN,China,R&D,R&D-02,R&D-Applications Development,800001,Facilities-Supplies,7846.9
CHN,China,R&D,R&D-02,R&D-Applications Development,800002,Facilities-Supplies,3717.15
CHN,China,R&D,R&D-03,R&D-Research,100000,Salary,18852.55
CHN,China,R&D,R&D-03,R&D-Research,100001,Benefits,4901.66
CHN,China,R&D,R&D-03,R&D-Research,200000,Contractors,50913.4
CHN,China,R&D,R&D-03,R&D-Research,400000,Travel-Trips,844.63
CHN,China,R&D,R&D-03,R&D-Research,400001,Travel-Hotels,119.18
CHN,China,R&D,R&D-03,R&D-Research,500000,Professional-Services-Consultants,17732.46
CHN,China,R&D,R&D-03,R&D-Research,600000,Legal-Consultants,27394.31
CHN,China,R&D,R&D-03,R&D-Research,600001,Legal-Corporate Fees,35601.77
CHN,China,R&D,R&D-03,R&D-Research,600002,Legal-Employment Fees,8907.3
CHN,China,R&D,R&D-03,R&D-Research,700000,IT-Application-On-Premise,9665.75
CHN,China,R&D,R&D-03,R&D-Research,700001,IT-Application-Subscription,6821.79
CHN,China,R&D,R&D-03,R&D-Research,700002,IT-Infrastructure,7971.93
CHN,China,R&D,R&D-03,R&D-Research,700003,IT-Consultant-System Implementation,2703.69
CHN,China,R&D,R&D-03,R&D-Research,800000,Facilities-Offices,9339.05
CHN,China,R&D,R&D-03,R&D-Research,800001,Facilities-Supplies,1204.63
CHN,China,R&D,R&D-03,R&D-Research,800002,Facilities-Supplies,6075.46
CHN,China,R&D,R&D-04,R&D-Parternerships,100000,Salary,72384.79
CHN,China,R&D,R&D-04,R&D-Parternerships,100001,Benefits,18820.05
CHN,China,R&D,R&D-04,R&D-Parternerships,200000,Contractors,40725.73
CHN,China,R&D,R&D-04,R&D-Parternerships,400000,Travel-Trips,76.88
CHN,China,R&D,R&D-04,R&D-Parternerships,400001,Travel-Hotels,74.57
CHN,China,R&D,R&D-04,R&D-Parternerships,500000,Professional-Services-Consultants,33321.53
CHN,China,R&D,R&D-04,R&D-Parternerships,600000,Legal-Consultants,35306.66
CHN,China,R&D,R&D-04,R&D-Parternerships,600001,Legal-Corporate Fees,35277.87
CHN,China,R&D,R&D-04,R&D-Parternerships,600002,Legal-Employment Fees,44619.42
CHN,China,R&D,R&D-04,R&D-Parternerships,700000,IT-Application-On-Premise,2918.12
CHN,China,R&D,R&D-04,R&D-Parternerships,700001,IT-Application-Subscription,4549.92
CHN,China,R&D,R&D-04,R&D-Parternerships,700002,IT-Infrastructure,6718.25
CHN,China,R&D,R&D-04,R&D-Parternerships,700003,IT-Consultant-System Implementation,5127.54
CHN,China,R&D,R&D-04,R&D-Parternerships,800000,Facilities-Offices,8722.1
CHN,China,R&D,R&D-04,R&D-Parternerships,800001,Facilities-Supplies,5431.33
CHN,China,R&D,R&D-04,R&D-Parternerships,800002,Facilities-Supplies,794.45
CHN,China,FIN,FIN-01,Finance,100000,Salary,98156.78
CHN,China,FIN,FIN-01,Finance,100001,Benefits,25520.76
CHN,China,FIN,FIN-01,Finance,200000,Contractors,77141.04
CHN,China,FIN,FIN-01,Finance,400000,Travel-Trips,896.81
CHN,China,FIN,FIN-01,Finance,400001,Travel-Hotels,649.65
CHN,China,FIN,FIN-01,Finance,500000,Professional-Services-Consultants,24358.28
CHN,China,FIN,FIN-01,Finance,600000,Legal-Consultants,28606.47
CHN,China,FIN,FIN-01,Finance,600001,Legal-Corporate Fees,11901.92
CHN,China,FIN,FIN-01,Finance,600002,Legal-Employment Fees,19113.01
CHN,China,FIN,FIN-01,Finance,700000,IT-Application-On-Premise,573.1
CHN,China,FIN,FIN-01,Finance,700001,IT-Application-Subscription,8475.95
CHN,China,FIN,FIN-01,Finance,700002,IT-Infrastructure,471.55
CHN,China,FIN,FIN-01,Finance,700003,IT-Consultant-System Implementation,7761.84
CHN,China,FIN,FIN-01,Finance,800000,Facilities-Offices,5458.88
CHN,China,FIN,FIN-01,Finance,800001,Facilities-Supplies,1227.93
CHN,China,FIN,FIN-01,Finance,800002,Facilities-Supplies,4302.04
CHN,China,ACC,ACC-01,Accounting,100000,Salary,19133.56
CHN,China,ACC,ACC-01,Accounting,100001,Benefits,4974.73
CHN,China,ACC,ACC-01,Accounting,200000,Contractors,45727.25
CHN,China,ACC,ACC-01,Accounting,400000,Travel-Trips,11.93
CHN,China,ACC,ACC-01,Accounting,400001,Travel-Hotels,15.2
CHN,China,ACC,ACC-01,Accounting,500000,Professional-Services-Consultants,42120.85
CHN,China,ACC,ACC-01,Accounting,600000,Legal-Consultants,28916.29
CHN,China,ACC,ACC-01,Accounting,600001,Legal-Corporate Fees,40130.09
CHN,China,ACC,ACC-01,Accounting,600002,Legal-Employment Fees,42322.94
CHN,China,ACC,ACC-01,Accounting,700000,IT-Application-On-Premise,489.19
CHN,China,ACC,ACC-01,Accounting,700001,IT-Application-Subscription,5018.34
CHN,China,ACC,ACC-01,Accounting,700002,IT-Infrastructure,2665.59
CHN,China,ACC,ACC-01,Accounting,700003,IT-Consultant-System Implementation,8205.77
CHN,China,ACC,ACC-01,Accounting,800000,Facilities-Offices,2350.43
CHN,China,ACC,ACC-01,Accounting,800001,Facilities-Supplies,821.8
CHN,China,ACC,ACC-01,Accounting,800002,Facilities-Supplies,1659.11
CHN,China,IT,IT-01,IT,100000,Salary,42833.54
CHN,China,IT,IT-01,IT,100001,Benefits,11136.72
CHN,China,IT,IT-01,IT,200000,Contractors,24471.22
CHN,China,IT,IT-01,IT,400000,Travel-Trips,397.79
CHN,China,IT,IT-01,IT,400001,Travel-Hotels,409.41
CHN,China,IT,IT-01,IT,500000,Professional-Services-Consultants,14506.86
CHN,China,IT,IT-01,IT,600000,Legal-Consultants,15816.02
CHN,China,IT,IT-01,IT,600001,Legal-Corporate Fees,28858.28
CHN,China,IT,IT-01,IT,600002,Legal-Employment Fees,31249
CHN,China,IT,IT-01,IT,700000,IT-Application-On-Premise,9811.52
CHN,China,IT,IT-01,IT,700001,IT-Application-Subscription,264.08
CHN,China,IT,IT-01,IT,700002,IT-Infrastructure,3528.39
CHN,China,IT,IT-01,IT,700003,IT-Consultant-System Implementation,9547
CHN,China,IT,IT-01,IT,800000,Facilities-Offices,5993.87
CHN,China,IT,IT-01,IT,800001,Facilities-Supplies,8136.16
CHN,China,IT,IT-01,IT,800002,Facilities-Supplies,4962.59
CHN,China,PS,PS-01,PS,100000,Salary,59577.97
CHN,China,PS,PS-01,PS,100001,Benefits,15490.27
CHN,China,PS,PS-01,PS,200000,Contractors,71446.13
CHN,China,PS,PS-01,PS,400000,Travel-Trips,433.1
CHN,China,PS,PS-01,PS,400001,Travel-Hotels,797.26
CHN,China,PS,PS-01,PS,500000,Professional-Services-Consultants,33736.47
CHN,China,PS,PS-01,PS,600000,Legal-Consultants,21897.46
CHN,China,PS,PS-01,PS,600001,Legal-Corporate Fees,24622.69
CHN,China,PS,PS-01,PS,600002,Legal-Employment Fees,28959.98
CHN,China,PS,PS-01,PS,700000,IT-Application-On-Premise,8359.23
CHN,China,PS,PS-01,PS,700001,IT-Application-Subscription,3815.34
CHN,China,PS,PS-01,PS,700002,IT-Infrastructure,9519.15
CHN,China,PS,PS-01,PS,700003,IT-Consultant-System Implementation,7367.7
CHN,China,PS,PS-01,PS,800000,Facilities-Offices,7004.87
CHN,China,PS,PS-01,PS,800001,Facilities-Supplies,4637.23
CHN,China,PS,PS-01,PS,800002,Facilities-Supplies,5160.45
CHN,China,IS,IS-01,IS,100000,Salary,71015.1
CHN,China,IS,IS-01,IS,100001,Benefits,18463.93
CHN,China,IS,IS-01,IS,200000,Contractors,37458.87
CHN,China,IS,IS-01,IS,400000,Travel-Trips,947.84
CHN,China,IS,IS-01,IS,400001,Travel-Hotels,859.85
CHN,China,IS,IS-01,IS,500000,Professional-Services-Consultants,41955.53
CHN,China,IS,IS-01,IS,600000,Legal-Consultants,4320.38
CHN,China,IS,IS-01,IS,600001,Legal-Corporate Fees,35608.66
CHN,China,IS,IS-01,IS,600002,Legal-Employment Fees,25430.37
CHN,China,IS,IS-01,IS,700000,IT-Application-On-Premise,536.04
CHN,China,IS,IS-01,IS,700001,IT-Application-Subscription,9661.95
CHN,China,IS,IS-01,IS,700002,IT-Infrastructure,6997.38
CHN,China,IS,IS-01,IS,700003,IT-Consultant-System Implementation,3756.96
CHN,China,IS,IS-01,IS,800000,Facilities-Offices,7270.82
CHN,China,IS,IS-01,IS,800001,Facilities-Supplies,2716.36
CHN,China,IS,IS-01,IS,800002,Facilities-Supplies,3899.35
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,100000,Salary,54656.52
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,100001,Benefits,14210.7
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,200000,Contractors,45078.83
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,400000,Travel-Trips,385.16
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,400001,Travel-Hotels,13
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,500000,Professional-Services-Consultants,36582.59
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,600000,Legal-Consultants,33142.76
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,600001,Legal-Corporate Fees,15958.61
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,600002,Legal-Employment Fees,17664.69
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,700000,IT-Application-On-Premise,4277.98
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,700001,IT-Application-Subscription,8964.81
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,700002,IT-Infrastructure,4797.44
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,700003,IT-Consultant-System Implementation,9828.21
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,800000,Facilities-Offices,6575.83
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,800001,Facilities-Supplies,2728.23
CHN,China,Exec-Office,Exec-Office-01,Exec-Office,800002,Facilities-Supplies,1995.53
CHN,China,LEG,LEG-01,Legal,100000,Salary,42384.21
CHN,China,LEG,LEG-01,Legal,100001,Benefits,11019.89
CHN,China,LEG,LEG-01,Legal,200000,Contractors,51928.23
CHN,China,LEG,LEG-01,Legal,400000,Travel-Trips,21.12
CHN,China,LEG,LEG-01,Legal,400001,Travel-Hotels,54.14
CHN,China,LEG,LEG-01,Legal,500000,Professional-Services-Consultants,17844.77
CHN,China,LEG,LEG-01,Legal,600000,Legal-Consultants,15146.6
CHN,China,LEG,LEG-01,Legal,600001,Legal-Corporate Fees,26931.15
CHN,China,LEG,LEG-01,Legal,600002,Legal-Employment Fees,43823.99
CHN,China,LEG,LEG-01,Legal,700000,IT-Application-On-Premise,7153.1
CHN,China,LEG,LEG-01,Legal,700001,IT-Application-Subscription,755.48
CHN,China,LEG,LEG-01,Legal,700002,IT-Infrastructure,1830.2
CHN,China,LEG,LEG-01,Legal,700003,IT-Consultant-System Implementation,2839.92
CHN,China,LEG,LEG-01,Legal,800000,Facilities-Offices,2124.83
CHN,China,LEG,LEG-01,Legal,800001,Facilities-Supplies,2952.41
CHN,China,LEG,LEG-01,Legal,800002,Facilities-Supplies,6068.86
CHN,China,TAX,TAX-01,Tax,100000,Salary,94821.86
CHN,China,TAX,TAX-01,Tax,100001,Benefits,24653.68
CHN,China,TAX,TAX-01,Tax,200000,Contractors,75577.65
CHN,China,TAX,TAX-01,Tax,400000,Travel-Trips,942.64
CHN,China,TAX,TAX-01,Tax,400001,Travel-Hotels,857.22
CHN,China,TAX,TAX-01,Tax,500000,Professional-Services-Consultants,25074.08
CHN,China,TAX,TAX-01,Tax,600000,Legal-Consultants,944.57
CHN,China,TAX,TAX-01,Tax,600001,Legal-Corporate Fees,6816.46
CHN,China,TAX,TAX-01,Tax,600002,Legal-Employment Fees,14757.59
CHN,China,TAX,TAX-01,Tax,700000,IT-Application-On-Premise,9384.18
CHN,China,TAX,TAX-01,Tax,700001,IT-Application-Subscription,3695.3
CHN,China,TAX,TAX-01,Tax,700002,IT-Infrastructure,2850.99
CHN,China,TAX,TAX-01,Tax,700003,IT-Consultant-System Implementation,2706.36
CHN,China,TAX,TAX-01,Tax,800000,Facilities-Offices,9163.87
CHN,China,TAX,TAX-01,Tax,800001,Facilities-Supplies,3566.86
CHN,China,TAX,TAX-01,Tax,800002,Facilities-Supplies,2223.76
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,100000,Salary,66922.74
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,100001,Benefits,17399.91
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,200000,Contractors,64249.09
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,400000,Travel-Trips,21.48
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,400001,Travel-Hotels,530.15
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,500000,Professional-Services-Consultants,27596.28
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,600000,Legal-Consultants,16463.3
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,600001,Legal-Corporate Fees,32794.59
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,600002,Legal-Employment Fees,13990.61
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,700000,IT-Application-On-Premise,7228.93
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,700001,IT-Application-Subscription,800.3
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,700002,IT-Infrastructure,9273.51
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,700003,IT-Consultant-System Implementation,4740.52
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,800000,Facilities-Offices,678.04
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,800001,Facilities-Supplies,5855.73
ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,800002,Facilities-Supplies,1021.68
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,100000,Salary,15261.31
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,100001,Benefits,3967.94
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,200000,Contractors,78417.22
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,400000,Travel-Trips,408.29
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,400001,Travel-Hotels,544.37
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,500000,Professional-Services-Consultants,4578.22
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,600000,Legal-Consultants,21133.31
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,600001,Legal-Corporate Fees,31002.04
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,600002,Legal-Employment Fees,8684.98
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,700000,IT-Application-On-Premise,551.67
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,700001,IT-Application-Subscription,3039.23
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,700002,IT-Infrastructure,528.43
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,700003,IT-Consultant-System Implementation,855.17
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,800000,Facilities-Offices,6348.89
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,800001,Facilities-Supplies,8954.77
ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,800002,Facilities-Supplies,1034.1
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,100000,Salary,16411.91
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,100001,Benefits,4267.1
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,200000,Contractors,62973.89
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,400000,Travel-Trips,312.78
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,400001,Travel-Hotels,248.7
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,500000,Professional-Services-Consultants,42284.04
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,600000,Legal-Consultants,5819.69
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,600001,Legal-Corporate Fees,19514.78
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,600002,Legal-Employment Fees,16675.47
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,700000,IT-Application-On-Premise,2936.62
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,700001,IT-Application-Subscription,2710.8
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,700002,IT-Infrastructure,4177.88
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,700003,IT-Consultant-System Implementation,1766.9
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,800000,Facilities-Offices,6030.19
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,800001,Facilities-Supplies,3180.42
ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,800002,Facilities-Supplies,4035.1
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,100000,Salary,15543.57
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,100001,Benefits,4041.33
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,200000,Contractors,1347.29
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,400000,Travel-Trips,848.06
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,400001,Travel-Hotels,783.67
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,500000,Professional-Services-Consultants,21833.18
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,600000,Legal-Consultants,40848.66
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,600001,Legal-Corporate Fees,43913.27
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,600002,Legal-Employment Fees,23523.12
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,700000,IT-Application-On-Premise,4205.47
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,700001,IT-Application-Subscription,6729.07
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,700002,IT-Infrastructure,7861.74
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,700003,IT-Consultant-System Implementation,7316.17
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,800000,Facilities-Offices,8593.85
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,800001,Facilities-Supplies,2213.31
ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,800002,Facilities-Supplies,944.7
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,100000,Salary,81355.33
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,100001,Benefits,21152.39
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,200000,Contractors,75336.63
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,400000,Travel-Trips,49.54
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,400001,Travel-Hotels,206.96
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,500000,Professional-Services-Consultants,3079.87
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,600000,Legal-Consultants,17433.81
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,600001,Legal-Corporate Fees,24675.5
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,600002,Legal-Employment Fees,29601.01
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,700000,IT-Application-On-Premise,1365.59
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,700001,IT-Application-Subscription,224.94
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,700002,IT-Infrastructure,4841.67
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,700003,IT-Consultant-System Implementation,426.12
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,800000,Facilities-Offices,8507.95
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,800001,Facilities-Supplies,2728.24
ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,800002,Facilities-Supplies,3080.9
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,100000,Salary,37234.42
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,100001,Benefits,9680.95
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,200000,Contractors,75809.82
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,400000,Travel-Trips,634.22
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,400001,Travel-Hotels,563.31
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,500000,Professional-Services-Consultants,24158.23
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,600000,Legal-Consultants,7130.25
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,600001,Legal-Corporate Fees,1796.96
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,600002,Legal-Employment Fees,34795.63
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,700000,IT-Application-On-Premise,1001.76
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,700001,IT-Application-Subscription,745.61
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,700002,IT-Infrastructure,7536.52
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,700003,IT-Consultant-System Implementation,9189.41
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,800000,Facilities-Offices,9995.62
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,800001,Facilities-Supplies,253.43
ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,800002,Facilities-Supplies,8188.3
ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,100000,Salary,82829.62
ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,100001,Benefits,21535.7
